ID,zipcodes,zc_state,prop_pop_ge18,prop_hh_wchildren_le18,latitude,longitude,elevation,region,business_density_persqmi,avg_num_employees_perbiz,avg_annual_payroll_perbiz,growth_rank,growing_counties_b,growth_increase_percentage,prop_maildeliv_biz,pop_density,prop_water,prop_mail2pob,city_delivery_indicator,carrier_route_rate_sortation,shotguns2chardonnay,tatoo2tooth,spiritanimal,newzip1,newzip2,newzip3,ref_dt,date1,date2,date3,yb_4_05
3719,38563,TN,0.748,0.325,36.204888,-86.002252,515,South,1.83,23.741,894.345,0,0,0,0.062,73.497,0.002,0.146,N,D,34.9947732,0.04073407,Rock Chuck,38501,85739,46985,4/1/15,12/20/14,11/20/14,9/27/14,1
3721,38610,MS,0.748,0.296,34.655712,-89.033431,508,South,0.231,18.727,480.182,0,0,0,0.017,37.169,0.003,0.074,N,C,31.93471776,3.456137626,Axolotl,38601,72473,71003,4/1/15,3/3/15,3/2/15,1/21/15,1
3726,38639,MS,0.666,0.341,34.303832,-90.429448,173,South,0.869,0,0,0,0,0,0,181.989,0,0.959,N,C,50.03625811,47.21232343,Rock Chuck,38601,14743,58418,4/1/15,2/21/15,1/1/15,11/13/14,1
3727,38642,MS,0.741,0.279,34.919175,-89.321078,602,South,0.12,7.4,148.8,0,0,0,0.027,27.918,0.002,0.041,N,C,20.13237506,18.43213763,Tapir,38601,15693,95226,4/1/15,3/2/15,2/23/15,12/18/14,1
3728,38644,MS,0.76,0.221,34.42596,-90.451554,173,South,0.644,0,0,0,0,0,0,22.334,0,0.904,N,C,29.85166713,32.07411653,Platypus,38601,32079,08542,4/1/15,3/23/15,2/25/15,1/8/15,1
3729,38645,MS,0.704,0.29,34.240373,-90.476196,173,South,0.272,10.8,410.267,0,0,0,0.046,24.087,0.013,0.378,N,C,50.77143869,0.255623476,Rock Chuck,38601,91977,53550,4/1/15,1/22/15,12/11/14,9/25/14,1
3732,38658,MS,0.758,0.268,34.193745,-89.918879,234,South,0.508,3.222,55.389,0,0,0,0.004,58.495,0.015,0.026,N,C,41.36042238,0.062388542,Mole Rat,38601,05765,01088,4/1/15,1/23/15,11/27/14,10/31/14,1
3733,38663,MS,0.744,0.296,34.722714,-88.910452,508,South,1.249,15.717,435.656,0,0,0,0.059,60.432,0.004,0.078,Y,C,35.4535277,0.680604114,Axolotl,38601,68623,50588,4/1/15,1/30/15,10/18/14,9/27/14,1
3735,38666,MS,0.739,0.251,34.410772,-89.942287,234,South,0.654,7.674,179.955,0,0,0,0.037,50.797,0.064,0.07,Y,C,48.72624148,0.071888761,Platypus,38601,02142,90247,4/1/15,2/25/15,12/8/14,12/6/14,1
3737,38680,MS,0.691,0.41,34.956396,-90.131436,391,South,1.607,17.143,638.343,0,0,0,0.014,284.429,0.008,0.057,N,C,34.9844861,5.653829175,Platypus,38601,57365,22729,4/1/15,3/7/15,12/11/14,10/2/14,1
3741,38722,MS,0.738,0.271,33.263906,-90.810808,125,South,0.25,7.625,149.125,0,0,0,0,16.581,0.011,0.787,N,C,51.84739093,0.936215917,Wolverine,38701,68442,68402,4/1/15,3/3/15,12/17/14,11/19/14,1
3742,38725,MS,0.71,0.244,33.656478,-91.067132,0,South,0.046,5,133.833,0,0,0,0.012,7.608,0.05,0.226,N,C,32.73938451,5.222476433,Narwhal,38701,53816,33928,4/1/15,2/24/15,12/15/14,9/9/14,1
3743,38726,MS,0.707,0.284,33.732865,-90.968089,0,South,0.017,0,0,0,0,0,0.02,9.227,0.068,0.616,N,C,56.64772889,19.04092511,Axolotl,38701,04101,25081,4/1/15,1/5/15,11/13/14,9/27/14,1
3745,38748,MS,0.732,0.274,33.182862,-90.88167,125,South,0.229,9.952,280.935,0,0,0,0.022,14.393,0.042,0.186,Y,C,54.49123723,2.04415541,Mole Rat,38701,90742,13360,4/1/15,12/31/14,9/10/14,5/13/14,1
3746,38754,MS,0.718,0.267,33.242344,-90.619238,124,South,0.192,25.294,617.471,0,0,0,0.018,17.345,0.024,0.223,N,C,52.62873805,34.29509039,Sun Bear,38701,28672,67039,4/1/15,3/20/15,12/25/14,9/14/14,1
3749,38824,MS,0.752,0.302,34.515525,-88.653856,290,South,0.944,10.822,343.023,0,0,0,0.047,57.302,0.001,0.04,Y,C,21.18183592,12.86751693,Platypus,38801,49010,76665,4/1/15,12/14/14,10/20/14,7/19/14,1
3750,38826,MS,0.754,0.309,34.297022,-88.842015,290,South,2.602,22.235,805.691,0,0,0,0.02,151.086,0.019,0.086,N,C,28.36185969,0.211844798,Narwhal,38801,67454,07662,4/1/15,2/16/15,12/10/14,9/13/14,1
3753,38851,MS,0.725,0.324,33.901002,-88.94215,319,South,0.956,13.9,400.313,0,0,0,0.082,38.082,0.003,0.068,Y,C,33.58197687,0.231619073,Narwhal,38801,05062,15352,4/1/15,11/30/14,10/31/14,9/27/14,1
3755,38865,MS,0.764,0.303,34.774514,-88.578644,455,South,0.284,7.844,220.094,0,0,0,0.037,41.691,0.004,0.051,N,C,21.14180824,0.081585331,Sun Bear,38801,61729,33957,4/1/15,1/5/15,10/4/14,7/18/14,1
3756,38866,MS,0.732,0.349,34.369864,-88.668309,290,South,2.372,18.247,610.202,0,0,0,0.028,158.527,0.021,0.142,N,C,44.00528463,0.269958345,Armadillo,38801,88041,80465,4/1/15,3/26/15,12/26/14,10/10/14,1
3757,38868,MS,0.741,0.303,34.097032,-88.76277,290,South,0.754,16.589,467.482,0,0,0,0.024,73.751,0.001,0.182,N,C,55.82879094,0.434104104,Axolotl,38801,29670,33301,4/1/15,1/22/15,11/12/14,9/30/14,1
3758,38869,MS,0.73,0.301,34.354048,-88.842821,501,South,14.826,0,758.75,0,0,0,0,354.337,0,0.695,N,C,48.2531942,5.107358062,Wolverine,38801,19358,98568,4/1/15,1/16/15,11/1/14,8/8/14,1
3759,38914,MS,0.757,0.278,33.879549,-89.452314,357,South,0.127,0,90.5,0,0,0,0.052,11.701,0.006,0,N,C,55.26402303,3.715792373,Tapir,38901,81331,39654,4/1/15,2/20/15,1/19/15,1/1/15,1
3760,38914,MS,0.757,0.278,33.879549,-89.452314,357,South,0.127,0,90.5,0,0,0,0.052,11.701,0.006,0,N,C,26.04399226,6.267575585,Wolverine,38901,63025,48021,4/1/15,2/23/15,12/10/14,10/17/14,1
3762,38923,MS,0.764,0.248,33.366741,-89.986083,229,South,0.101,0,0,0,0,0,0.019,16.294,0.009,0.067,N,C,18.90885661,0.18169576,Grey Goose,38901,54138,58755,4/1/15,1/9/15,10/7/14,9/20/14,1
3764,38943,MS,0.766,0.259,33.581746,-89.856504,229,South,0.262,0,0,0,0,0,0.012,19.666,0.022,0.129,N,C,41.5855929,0.855143417,Narwhal,38901,65324,48393,4/1/15,2/26/15,11/26/14,9/20/14,1
3765,38957,MS,0.759,0.241,33.979854,-90.340074,233,South,0.8,2.235,70.941,0,0,0,0,34.522,0,0.502,N,C,62.56351546,1.129331271,Armadillo,38901,55924,79355,4/1/15,12/24/14,10/18/14,8/30/14,1
3766,38957,MS,0.759,0.241,33.979854,-90.340074,233,South,0.8,2.235,70.941,0,0,0,0,34.522,0,0.502,N,C,24.19452311,1.168325,Grey Goose,38901,38036,60096,4/1/15,1/25/15,12/11/14,10/31/14,1
3768,39038,MS,0.698,0.32,33.206072,-90.497746,124,South,0.592,10.556,278.921,0,0,0,0.058,29.409,0.027,0.143,Y,C,19.36236309,239.0709842,Armadillo,39038,68346,26003,4/1/15,1/23/15,11/16/14,9/22/14,1
3772,39062,MS,0.764,0.262,31.98428,-89.905022,319,South,2.028,0,0,0,0,0,0,315.754,0,0.941,N,C,37.39079019,2.903396842,Mole Rat,39038,18955,99833,4/1/15,2/2/15,11/23/14,10/3/14,1
3784,39153,MS,0.752,0.291,32.048773,-89.525704,544,South,0.322,8.7,213.3,0,0,0,0.017,23.986,0.001,0.238,N,C,39.02681151,1.490949382,Narwhal,39108,95118,17860,4/1/15,1/12/15,12/3/14,9/18/14,1
3791,39323,MS,0.76,0.285,32.339729,-88.940847,412,South,0.132,4,47,0,0,0,0.007,24.357,0.004,0.12,N,C,62.97993531,0.065430967,Tapir,39301,84622,14136,4/1/15,2/23/15,1/18/15,11/24/14,1
3792,39325,MS,0.737,0.345,32.505754,-88.859524,344,South,0.574,5.857,153.333,0,0,0,0.016,54.508,0.033,0.092,N,D,26.82629118,0.485444372,Tapir,39301,22611,31044,4/1/15,1/10/15,12/8/14,12/1/14,1
3794,39350,MS,0.707,0.324,32.776031,-89.122819,424,South,1.22,22.626,766.425,0,0,0,0.065,60.286,0.002,0.052,Y,D,42.9180914,0.419575889,Armadillo,39301,33615,76402,4/1/15,2/21/15,1/18/15,11/18/14,1
3795,39360,MS,0.741,0.279,31.857854,-88.691121,434,South,0.129,7.6,240.233,0,0,0,0.019,16.438,0.001,0.174,N,C,28.39789712,0.36492714,Mole Rat,39301,71965,17771,4/1/15,2/22/15,1/6/15,12/6/14,1
3805,39439,MS,0.759,0.256,31.851716,-88.988358,406,South,0.434,9.883,542.8,0,0,0,0.027,33.049,0.001,0.178,N,C,46.12196577,0.687784497,Grey Goose,39401,70807,61561,4/1/15,1/1/15,10/31/14,10/24/14,1
3807,39459,MS,0.739,0.298,31.498303,-89.298981,258,South,0.761,25.347,648.102,0,0,0,0.022,57.12,0.002,0.098,N,C,41.07313151,4.234273779,Mole Rat,39401,74577,96016,4/1/15,3/30/15,1/22/15,10/11/14,1
3808,39459,MS,0.739,0.298,31.498303,-89.298981,258,South,0.761,25.347,648.102,0,0,0,0.022,57.12,0.002,0.098,N,C,36.48902651,0.677979272,Rock Chuck,39401,92082,77625,4/1/15,2/23/15,10/24/14,9/2/14,1
3809,39465,MS,0.731,0.358,31.328319,-89.184296,161,South,2.345,8.794,237.839,0,0,0,0.046,161.741,0.01,0.052,Y,D,33.13617908,1.070717716,Tapir,39401,56741,67748,4/1/15,12/4/14,10/2/14,8/26/14,1
3811,39465,MS,0.731,0.358,31.328319,-89.184296,161,South,2.345,8.794,237.839,0,0,0,0.046,161.741,0.01,0.052,Y,D,35.07434718,0.336970006,Sun Bear,39401,02554,70047,4/1/15,2/2/15,12/1/14,10/4/14,1
3812,39470,MS,0.771,0.289,30.817142,-89.588432,317,South,0.388,8.612,255.029,0,0,0,0.039,29.714,0.009,0.055,Y,D,52.0611957,0.033623132,Sun Bear,39401,55373,11234,4/1/15,12/19/14,8/28/14,6/25/14,1
3814,39478,MS,0.746,0.293,31.069102,-89.856851,145,South,0.46,14.294,579.824,0,0,0,0.022,29.801,0.009,0.05,N,C,33.68801014,3.716091061,Axolotl,39401,92545,14546,4/1/15,12/31/14,12/13/14,8/31/14,1
3815,39480,MS,0.76,0.283,31.734894,-89.32436,258,South,0.558,7,249.933,0,0,0,0.012,51.508,0.004,0.191,N,C,48.19049541,0.773918371,Tapir,39401,92647,62061,4/1/15,1/18/15,1/10/15,10/12/14,1
3816,39503,MS,0.736,0.344,30.473041,-89.157717,19,South,7.971,16.56,533.878,0,0,0,0.068,375.413,0.035,0,Y,D,22.90761284,18.30321847,Tapir,39501,78125,71070,4/1/15,1/29/15,12/30/14,11/2/14,1
3818,39525,MS,0.799,0.238,30.382465,-89.373916,28,South,9.366,8.74,201.19,0,0,0,0.025,785.146,0.048,0.054,Y,D,40.59621161,1.395830621,Rock Chuck,39501,99202,91906,4/1/15,1/27/15,1/26/15,10/27/14,1
3819,39564,MS,0.744,0.332,30.40064,-88.758255,16,South,13.166,11.093,345.082,0,0,0,0.059,695.986,0.099,0,Y,D,51.84467628,1.33182825,Sun Bear,39501,43767,55422,4/1/15,12/4/14,9/6/14,7/10/14,1
3823,39633,MS,0.764,0.245,31.299448,-91.14302,361,South,0.094,3.5,87.75,0,0,0,0.013,8.615,0.006,0.149,N,C,44.05655057,0.04013181,Narwhal,39601,76930,69046,4/1/15,12/15/14,11/19/14,8/28/14,1
3824,39736,MS,0.715,0.3,33.415107,-88.64979,191,South,1.846,0,82.6,0,0,0,0,115.214,0,0.598,N,C,40.33780325,8.230629663,Sun Bear,39701,51334,30558,4/1/15,1/10/15,11/15/14,7/19/14,1
3826,39744,MS,0.755,0.284,33.591069,-89.36719,467,South,0.436,11.636,323.436,0,0,0,0.053,23.805,0.006,0.07,Y,C,42.15511091,0.108669426,Mole Rat,39701,68339,49070,4/1/15,2/16/15,1/8/15,10/4/14,1
3828,39760,MS,0.783,0.273,33.4584,-88.8167,374,South,937.5,21.267,571.333,0,0,0,0,718.75,0,0.205,Y,C,25.6012186,0.088026837,Wolverine,39701,92266,98670,4/1/15,2/22/15,12/25/14,9/24/14,1
3829,39762,MS,0.994,0.119,33.453504,-88.794472,374,South,54.482,0,0,0,0,0,0,3878.735,0,0.947,N,C,47.42264541,108.2621782,Mole Rat,39701,40055,11214,4/1/15,1/11/15,12/15/14,11/2/14,1
3830,39769,MS,0.8,0.225,33.334244,-88.988651,374,South,0.155,4,69.545,0,0,0,0.014,13.546,0.002,0.071,N,C,34.80195543,0.383515775,Wolverine,39701,73045,17098,4/1/15,1/8/15,12/13/14,10/12/14,1
3831,39769,MS,0.8,0.225,33.334244,-88.988651,374,South,0.155,4,69.545,0,0,0,0.014,13.546,0.002,0.071,N,C,37.15216912,0.528872927,Tapir,39701,36301,21903,4/1/15,12/14/14,9/9/14,8/20/14,1
3832,39769,MS,0.8,0.225,33.334244,-88.988651,374,South,0.155,4,69.545,0,0,0,0.014,13.546,0.002,0.071,N,C,44.57574793,6.97361174,Mole Rat,39701,02713,83286,4/1/15,12/18/14,9/22/14,8/22/14,1
3839,39859,GA,0.76,0.268,30.95964,-84.790264,139,South,0.174,0,55.6,0,0,0,0.002,22.231,0.026,0.277,N,C,51.45625605,0.135972157,Narwhal,39813,19151,72530,4/1/15,1/29/15,12/29/14,12/6/14,1
3840,39866,GA,0.961,0.165,31.537995,-84.620502,337,South,0.107,6.167,195.5,0,0,0,0.023,37.931,0.016,0.317,N,C,38.44311771,1.718128943,Grey Goose,39813,26298,79545,4/1/15,1/11/15,9/28/14,6/29/14,1
3841,39867,GA,0.863,0.135,31.842472,-85.024706,297,South,0.07,29.167,641.5,0,0,0,0.01,3.72,0.01,0,N,C,53.35746582,0.072314465,Narwhal,39813,72099,56673,4/1/15,12/26/14,11/20/14,10/11/14,1
3843,40013,KY,0.745,0.349,37.92808,-85.489273,647,South,0.755,3.95,123.433,0,0,0,0.014,67.594,0.015,0.025,N,D,34.3599402,0.124029829,Narwhal,40003,99018,34102,4/1/15,2/19/15,11/24/14,9/17/14,1
3844,40019,KY,0.731,0.313,38.374608,-85.176166,844,South,1.626,14.344,492.328,0,0,0,0.048,101.005,0.025,0.058,Y,C,32.26105668,2.693292006,Sun Bear,40003,95558,58843,4/1/15,12/16/14,8/26/14,8/24/14,1
3845,40022,KY,0.753,0.326,38.152497,-85.334424,791,South,1.181,3.947,113.947,0,0,0,0.017,51.824,0.017,0.169,N,C,46.70149329,46.90598072,Narwhal,40003,58703,75144,4/1/15,12/6/14,10/14/14,8/8/14,1
3846,40031,KY,0.769,0.38,38.428392,-85.392566,847,South,6.706,12.318,433.112,0,0,0,0.055,343.779,0.014,0.025,Y,D,44.07127713,0.673129204,Wolverine,40003,52201,59758,4/1/15,1/5/15,11/13/14,11/4/14,1
3850,40052,KY,0.786,0.308,37.60127,-85.490621,647,South,0.379,0,82.75,0,0,0,0.005,24.408,0.004,0.05,N,C,59.76913624,1.61875789,Grey Goose,40003,49840,90630,4/1/15,12/17/14,8/24/14,8/4/14,1
3854,40067,KY,0.761,0.322,38.222742,-85.359401,791,South,2.875,12.306,428.935,0,0,0,0.069,118.591,0.019,0.117,N,C,44.53017747,1.381396593,Sun Bear,40003,94573,11204,4/1/15,2/5/15,11/29/14,10/15/14,1
3856,40115,KY,0.77,0.254,37.724228,-86.279696,714,South,0.201,0,57.25,0,0,0,0,36.516,0.011,0.229,N,C,27.75180695,0.039751537,Narwhal,40104,18036,92386,4/1/15,12/13/14,11/4/14,10/18/14,1
3857,40143,KY,0.77,0.27,37.801285,-86.458548,714,South,1.034,10.935,303.708,0,0,0,0.064,39.866,0.022,0.118,N,D,60.95571868,0.243136481,Grey Goose,40104,98239,23181,4/1/15,2/1/15,11/12/14,10/8/14,1
3858,40157,KY,0.774,0.298,38.01295,-86.368273,577,South,0.161,0,74.6,39,29562,3.4,0.014,28.161,0.046,0.068,N,D,45.52397405,312.9836824,Rock Chuck,40104,68628,76271,4/1/15,2/10/15,2/6/15,1/8/15,1
3859,40161,KY,0.742,0.323,37.987681,-86.396794,577,South,0.283,0,0,39,29562,3.4,0.001,25.205,0.003,0,N,C,32.78000091,6.333475768,Armadillo,40104,57540,75447,4/1/15,1/11/15,11/6/14,10/14/14,1
3860,40162,KY,0.714,0.396,37.74807,-86.03772,731,South,0.833,3.277,87.574,0,0,0,0.005,107.286,0.008,0.058,N,D,36.20896423,1.590472954,Tapir,40104,18818,84529,4/1/15,3/29/15,1/24/15,12/14/14,1
3862,40165,KY,0.752,0.322,37.964331,-85.718153,449,South,3.67,16.421,501.838,0,0,0,0.04,226.598,0.012,0.05,N,D,43.8448099,3.907663155,Wolverine,40104,03031,97394,4/1/15,1/18/15,10/18/14,8/5/14,1
3863,40170,KY,0.672,0.325,37.89849,-86.529288,714,South,0.113,0,0,0,0,0,0.018,19.374,0.255,0.117,N,C,35.65573572,110.2998152,Rock Chuck,40104,99622,98950,4/1/15,2/9/15,2/6/15,1/21/15,1
3864,40177,KY,0.792,0.24,37.919316,-85.874559,731,South,1.533,0,96.667,0,0,0,0.041,106.765,0.064,0.047,Y,C,31.0219005,3.908598903,Mole Rat,40104,99140,47859,4/1/15,3/12/15,12/27/14,10/3/14,1
3865,40207,KY,0.8,0.225,38.26412,-85.661976,449,South,134.721,15.932,619.984,0,0,0,0.099,2558.93,0.058,0,Y,D,48.10876309,0.620012605,Mole Rat,40202,54941,94044,4/1/15,1/16/15,12/2/14,8/17/14,1
3867,40208,KY,0.839,0.171,38.217912,-85.762859,449,South,119.87,17.444,657.085,0,0,0,0.054,5374.644,0,0,Y,D,43.15855585,0.253913254,Mole Rat,40202,28393,94024,4/1/15,3/30/15,12/4/14,11/5/14,1
3872,40322,KY,0.769,0.257,37.940778,-83.62497,860,South,0.385,9.356,197.511,0,0,0,0.015,28.499,0.005,0.211,N,C,48.3672866,6.69048895,Armadillo,40310,46931,97392,4/1/15,12/30/14,11/26/14,11/5/14,1
3874,40336,KY,0.77,0.28,37.69226,-83.957295,625,South,0.791,9.362,243.196,0,0,0,0.036,63.402,0.011,0.062,Y,C,36.65512512,0.153182445,Sun Bear,40310,33762,04256,4/1/15,12/25/14,12/4/14,11/26/14,1
3878,40358,KY,0.75,0.285,38.051363,-83.669826,1010,South,0.289,11,792.5,0,0,0,0.016,43.581,0.001,0.225,N,C,45.29254052,0.02414747,Sun Bear,40310,55305,28345,4/1/15,2/7/15,1/12/15,12/31/14,1
3881,40371,KY,0.769,0.254,38.097567,-83.576955,1010,South,0.457,2.618,73.118,0,0,0,0.016,38.179,0.063,0.177,N,C,34.81038242,5.390479785,Narwhal,40310,84021,49788,4/1/15,3/7/15,12/8/14,11/8/14,1
3883,40383,KY,0.754,0.313,38.007034,-84.72497,895,South,3.182,11.379,461.588,0,0,0,0.045,147.615,0.02,0.042,Y,D,43.21579217,12.73213818,Armadillo,40310,06065,93611,4/1/15,12/21/14,10/20/14,10/18/14,1
3886,40390,KY,0.783,0.333,37.884004,-84.720512,948,South,3.313,24.5,438.226,0,0,0,0.026,290.492,0.026,0.025,Y,C,40.34538783,0.342534495,Grey Goose,40310,99030,08889,4/1/15,2/27/15,11/22/14,11/1/14,1
3887,40402,KY,0.753,0.288,37.287871,-83.970495,1030,South,0.486,10.304,217.609,0,0,0,0.023,61.404,0.004,0.244,N,C,40.51589882,3.6147165,Grey Goose,40402,55344,88254,4/1/15,1/8/15,10/16/14,9/14/14,1
3894,40447,KY,0.773,0.277,37.43165,-84.025827,1030,South,0.264,17.561,438.045,0,0,0,0.022,33.043,0.004,0.13,N,C,44.4145732,3.557031726,Platypus,40402,99686,03032,4/1/15,2/11/15,2/7/15,1/2/15,1
3899,40504,KY,0.797,0.23,38.038916,-84.539426,946,South,108.935,19.169,808.154,0,0,0,0.057,4221.655,0.005,0,Y,D,40.97860325,0.467500871,Narwhal,40502,19425,95511,4/1/15,2/18/15,1/23/15,12/27/14,1
3901,40506,KY,0.998,0,38.0494,-84.5004,946,South,220.93,8.211,151.789,0,0,0,0,32581.395,0,0,N,C,40.31405536,0.675838643,Grey Goose,40502,54729,90023,4/1/15,1/16/15,10/24/14,8/11/14,1
3903,40514,KY,0.723,0.393,37.98406,-84.561119,946,South,39.487,5.863,123.547,0,0,0,0.009,4943.301,0.002,0,Y,D,44.85636397,0.175141371,Rock Chuck,40502,77534,74653,4/1/15,2/6/15,12/28/14,12/7/14,1
3904,40515,KY,0.753,0.319,37.920542,-84.424736,946,South,5.776,6.794,179.895,0,0,0,0.01,597.053,0.018,0,Y,D,35.21181318,1.101447178,Mole Rat,40502,89013,07461,4/1/15,2/21/15,2/6/15,11/3/14,1
3905,40516,KY,0.781,0.271,38.082096,-84.368722,946,South,1.107,0,504.487,0,0,0,0.003,81.677,0.003,0,Y,D,41.38504359,33.68911714,Wolverine,40502,04068,32227,4/1/15,12/18/14,12/7/14,8/21/14,1
3906,40701,KY,0.756,0.294,36.923634,-84.115825,951,South,4.71,14.421,454.012,0,0,0,0.068,205.195,0.052,0,Y,D,29.25629035,0.075551074,Grey Goose,40701,15827,23891,4/1/15,2/17/15,2/8/15,2/5/15,1
3907,40737,KY,0.754,0.274,37.002885,-84.139794,1244,South,0.692,0,40.4,0,0,0,0.009,190.759,0.013,0.132,N,C,57.88126806,15.42442902,Sun Bear,40701,16442,52229,4/1/15,1/4/15,11/9/14,8/2/14,1
3908,40741,KY,0.772,0.282,37.144548,-84.090874,1244,South,3.463,18.645,648.454,0,0,0,0.098,104.638,0.008,0,Y,D,35.8801218,1.555736689,Mole Rat,40701,03855,91755,4/1/15,1/13/15,12/20/14,9/2/14,1
3909,40743,KY,0.729,0.381,37.1286,-84.0834,1244,South,33.689,38.732,1280.39,0,0,0,0,188.168,0.009,0.717,Y,D,34.2117468,317.4458717,Rock Chuck,40701,82001,85711,4/1/15,1/19/15,10/9/14,8/17/14,1
3911,40744,KY,0.746,0.327,37.028943,-84.115591,1244,South,1.543,18.681,638.675,0,0,0,0.034,173.525,0.032,0,Y,D,37.4359338,0.050186912,Sun Bear,40701,74463,19061,4/1/15,3/10/15,1/12/15,1/3/15,1
3912,40744,KY,0.746,0.327,37.028943,-84.115591,1244,South,1.543,18.681,638.675,0,0,0,0.034,173.525,0.032,0,Y,D,32.55222834,0.937415359,Grey Goose,40701,45865,36425,4/1/15,1/3/15,9/21/14,6/9/14,1
3913,40771,KY,0.754,0.274,36.891849,-84.070091,982,South,0.561,3.286,49.714,0,0,0,0.002,85.646,0.005,0.333,N,C,31.06468834,0.767874177,Wolverine,40701,95635,78419,4/1/15,11/30/14,11/11/14,7/18/14,1
3915,40810,KY,0.765,0.272,36.902732,-83.341042,1197,South,0.099,14.375,810.625,0,0,0,0.007,19.088,0.002,0.416,N,C,44.13753146,0.0048484,Tapir,40801,73754,28644,4/1/15,12/7/14,10/19/14,6/30/14,1
3916,40819,KY,0.782,0.247,36.816726,-83.468397,1197,South,0.643,0,0,0,0,0,0.012,52.045,0.01,0.698,N,C,44.77536001,3.87723964,Narwhal,40801,54734,62998,4/1/15,12/18/14,11/3/14,10/11/14,1
3918,40828,KY,0.782,0.272,36.86636,-83.135646,1197,South,0.761,9.194,333.583,0,0,0,0.009,83.772,0.004,0.444,N,C,53.7997683,0.352895091,Sun Bear,40801,35740,13163,4/1/15,3/28/15,1/30/15,11/25/14,1
3920,40874,KY,0.821,0.23,36.990532,-83.47372,870,South,0.026,0,0,0,0,0,0.018,12.907,0.003,0,N,C,39.51370066,1.354494318,Sun Bear,40801,19977,77961,4/1/15,12/13/14,10/28/14,9/4/14,1
3921,40903,KY,0.755,0.272,36.841428,-83.821703,982,South,0.466,0,0,0,0,0,0.002,79.361,0.005,0.568,N,C,36.43644623,5.377240795,Sun Bear,40902,28733,14569,4/1/15,3/14/15,1/27/15,10/17/14,1
3926,40921,KY,0.725,0.291,36.760668,-83.923421,982,South,0.13,0,0,0,0,0,0.008,19.156,0.001,0.293,N,C,20.6081108,1.177462034,Wolverine,40902,33570,16053,4/1/15,1/11/15,9/27/14,8/6/14,1
3930,40997,KY,0.749,0.273,36.880852,-83.681358,982,South,0,0,0,0,0,0,0.024,17.579,0,0,N,C,44.28294204,0.627269237,Sun Bear,40902,42210,55370,4/1/15,1/2/15,9/24/14,9/5/14,1
3931,41001,KY,0.735,0.353,38.91582,-84.386414,823,South,5.219,11.352,311.895,0,0,0,0.038,320.816,0.008,0.031,Y,C,41.66246138,0.57553822,Wolverine,41001,75560,31606,4/1/15,12/20/14,10/23/14,10/2/14,1
3932,41008,KY,0.748,0.307,38.662139,-85.199974,404,South,4.323,16.101,617.489,0,0,0,0.081,171.469,0.112,0.064,Y,C,38.31392224,13.33760822,Narwhal,41001,77364,38967,4/1/15,12/16/14,9/9/14,7/9/14,1
3933,41011,KY,0.793,0.208,39.065222,-84.529482,744,South,104.975,12.136,415.558,0,0,0,0.072,3626.069,0.056,0,Y,D,31.69890954,5.908741551,Tapir,41001,49713,14873,4/1/15,1/9/15,11/27/14,10/16/14,1
3934,41015,KY,0.762,0.281,38.982544,-84.478776,744,South,10.296,10.366,361.344,0,0,0,0.035,819.9,0.025,0.014,Y,D,43.10242566,0.054281074,Platypus,41001,27981,05058,4/1/15,1/12/15,9/14/14,7/11/14,1
3936,41018,KY,0.739,0.322,39.016942,-84.608814,744,South,58.839,31.382,1560.366,0,0,0,0.049,2394.274,0.014,0.019,Y,D,43.934756,24.23637218,Axolotl,41001,80823,28213,4/1/15,1/18/15,11/23/14,10/21/14,1
3937,41031,KY,0.762,0.29,38.43018,-84.278599,723,South,1.242,14.726,533.159,0,0,0,0.045,73.048,0.012,0.048,Y,D,47.81751342,3.740652315,Tapir,41001,90710,61604,4/1/15,12/7/14,8/10/14,6/18/14,1
3938,41044,KY,0.739,0.32,38.645703,-83.967914,954,South,0.35,2,75.727,0,0,0,0.008,35.555,0.001,0.224,N,C,43.03847441,7.552010781,Narwhal,41001,96034,04348,4/1/15,2/23/15,1/21/15,10/29/14,1
3939,41044,KY,0.739,0.32,38.645703,-83.967914,954,South,0.35,2,75.727,0,0,0,0.008,35.555,0.001,0.224,N,C,47.40008421,0.304763233,Axolotl,41001,23004,65785,4/1/15,3/6/15,12/21/14,9/6/14,1
3940,41045,KY,0.734,0.307,38.722406,-85.04149,404,South,0.879,90.097,6066.29,0,0,0,0.06,36.107,0.079,0,Y,C,44.7602202,27.29687307,Rock Chuck,41001,30457,05664,4/1/15,12/18/14,11/26/14,10/11/14,1
3941,41046,KY,0.711,0.324,38.700508,-84.79956,495,South,0.709,7.25,101.167,0,0,0,0.015,83.59,0.011,0.145,N,C,45.779257,1.266550279,Mole Rat,41001,49929,98950,4/1/15,2/17/15,11/20/14,9/29/14,1
3942,41048,KY,0.657,0.503,39.091848,-84.70366,846,South,17.427,42.869,1497.734,95,121737,2.5,0.057,635.164,0.111,0.042,N,C,30.62279606,1.232716402,Armadillo,41001,90630,08057,4/1/15,3/4/15,1/29/15,11/26/14,1
3943,41063,KY,0.754,0.31,38.860006,-84.505455,744,South,0.609,3.636,96.5,0,0,0,0.008,93.56,0.018,0.031,N,C,36.42626339,1.023437164,Platypus,41001,93667,07970,4/1/15,2/5/15,1/25/15,1/22/15,1
